time,close,high,low,open,volume,flow_vol_z20,flow_money_proxy5,uso_ret5,gld_ret5,eurusd_ret5,usdjpy_ret5,usd_strength,breadth_proxy
2016-12-15 16:00:00+00:00,195.7676267,196.6307616,195.0771187,195.1806949,127189875,1.5039140165264735,0.2691484040265657,0.004420866,-0.037913418,-0.005700862,0.010126072,0.007913467,-0.012471435
2016-12-16 16:00:00+00:00,195.3856015,196.2885567,195.0643579,196.2104163,153845193,2.0674793932551245,0.7521434108904892,0.009615385,-0.021286232,-0.010401822,0.02405895,0.017230386,-0.009995323
2016-12-19 16:00:00+00:00,195.8110323,196.2277809,195.4203306,195.5592468,89563064,-0.043660447,-0.057441899,-0.010327022,-0.020122722,-0.014951731,0.015670431,0.015311081,-0.006674534
2016-12-20 16:00:00+00:00,196.566389,196.7139875,196.1149115,196.3580148,109953615,0.5656694749167827,-0.03913415,-0.009377664,-0.024083296,-0.016073821,0.02274404,0.01940893,-0.004751725
2016-12-21 16:00:00+00:00,196.0194066,196.6098003,196.0194066,196.4535196,67910803,-0.812822655,-0.551252675,0.010600707,-0.00900487,-0.012702817,0.020904033,0.016803425,-0.002094722
2016-12-22 16:00:00+00:00,195.6807984,195.9933598,195.2814144,195.8804904,57880655,-1.141275766,-0.545129018,0.008802817,0.002329048,-0.011623338,0.020079502,0.01585142,-0.003777302
2016-12-23 16:00:00+00:00,195.967313,195.9759953,195.5332,195.7155275,34866455,-1.890441684,-0.772691883,0.000865801,-0.001110597,0.000665021,-0.005551365,-0.003108193,-0.002405297
2016-12-27 16:00:00+00:00,196.4535196,196.8529037,196.2190986,196.2190986,41279304,-1.531855577,-0.537591211,0.02,-0.000276269,0.005623513,0.003969322,-0.000827095,-0.000882531
2016-12-28 16:00:00+00:00,194.8299368,196.731352,194.7257497,196.731352,64359412,-0.805936053,-0.419838393,0.011187608,0.009926709,0.002256782,-0.006364697,-0.00431074,-0.002322726
2016-12-29 16:00:00+00:00,194.7865255,195.2553676,194.3437302,194.8907127,51635915,-1.08425592,-0.244433225,0.024475524,0.022624015,0.01337937,-0.011162546,-0.012270958,-0.002268149
2016-12-30 16:00:00+00:00,194.0745801,195.2032741,193.3799993,195.0990869,99217427,0.3094473614868754,0.7001019549405876,0.022687609,0.018774979,0.008569731,-0.005738936,-0.007154334,0.000761916
2017-01-03 16:00:00+00:00,195.5592468,196.0715002,194.3871415,195.4116483,89746341,0.007391429,1.568642569972302,-0.010380623,0.023533772,-0.003839258,0.002569588,0.003204423,0.000481769
2017-01-04 16:00:00+00:00,196.7226697,196.8702682,195.8804904,195.9065372,80865908,-0.271713169,0.961677888,-0.012787724,0.021186441,0.003431712,-0.002987565,-0.003209638,0.003415735
2017-01-05 16:00:00+00:00,196.566389,196.7226697,195.7763033,196.4622019,75946494,-0.444496551,0.1905543663646591,-0.004255319,0.034172331,0.018200848,-0.014860681,-0.016530764,0.003521146
2017-01-06 16:00:00+00:00,197.2696522,197.7384943,196.132276,196.6792584,72466801,-0.488135986,0.4213092441886679,-0.003412969,0.013237828,-0.003184744,0.005308974,0.004246859,0.002098419
2017-01-09 16:00:00+00:00,196.6184826,197.1481005,196.5837536,197.0005021,47345508,-1.138839677,-0.516555632,-0.034982935,0.027917161,0.005561704,-0.007423667,-0.006492685,-0.000873327
2017-01-10 16:00:00+00:00,196.6184826,197.4693442,196.2277809,196.6271649,64759094,-0.581943885,-0.274512394,-0.032342657,0.02425998,0.012925242,-0.014982722,-0.013953982,-0.000263576
2017-01-11 16:00:00+00:00,197.1741473,197.1741473,195.8631259,196.5490245,76023598,-0.222430405,-0.057723166,-0.018134715,0.023813819,0.009283472,-0.017411385,-0.013347429,-0.00422287
2017-01-12 16:00:00+00:00,196.6792584,196.8702682,195.3161435,196.6532117,77278018,-0.133769272,0.018116668,-0.013675214,0.011813821,0.001136374,-0.005769523,-0.003452948,-0.001370202
2017-01-13 16:00:00+00:00,197.130736,197.4346151,196.8181746,196.8702682,55509391,-0.732966308,-0.234541875,-0.023116438,0.022013423,0.010358562,-0.021089541,-0.015724051,-0.000770063
2017-01-17 16:00:00+00:00,196.4361551,196.896315,196.0454534,196.4795664,60729258,-0.478417168,0.2814931203693036,0.01061008,0.028224017,0.010476199,-0.026666437,-0.018571318,0.002295617
2017-01-18 16:00:00+00:00,196.8702682,196.9136795,196.132276,196.6705762,54630957,-0.723338158,-0.155316838,0.008130081,0.015201061,0.007183302,-0.010015275,-0.008599289,0.002137056
2017-01-19 16:00:00+00:00,196.1409583,197.0873247,195.7068452,196.9397263,70063483,0.1306425960043917,-0.0832274,-0.01759015,0.011189427,0.006116323,-0.001372761,-0.003744542,0.001035915
2017-01-20 16:00:00+00:00,196.8615859,197.3564748,196.2625099,196.8529037,122356992,2.6666111845284446,0.5848028160491041,-0.012998267,0.010007901,0.00800682,-0.000606024,-0.004306422,0.000211015
2017-01-23 16:00:00+00:00,196.3493325,196.9136795,195.5852935,196.5403423,74716243,0.3014333630669411,0.3406754261542124,-0.007887818,0.013834165,0.011079317,-0.014581004,-0.01283016,0.000102442
2017-01-24 16:00:00+00:00,197.6082604,198.0250089,196.4622019,196.566389,93946329,1.1253363107707297,0.5562003529015576,-0.005249344,-0.005006474,0.002963503,0.008605303,0.0028209,0.002687214
2017-01-25 16:00:00+00:00,199.3186658,199.3186658,198.3983461,198.5633091,75469855,0.1589305576917358,0.3986290541255617,0.01344086,-0.004788021,0.011714284,-0.012518252,-0.012116268,0.000846775
2017-01-26 16:00:00+00:00,199.1102915,199.4402174,198.8411414,199.1884319,60077192,-0.736695613,-0.129551026,0.032229185,-0.013156748,0.002265606,-0.004450206,-0.003357906,0.000493359
2017-01-27 16:00:00+00:00,198.7977301,199.3360303,198.6154026,199.2057964,52359483,-1.100541685,-0.567867431,0.000877963,-0.013559322,-0.000331746,0.004292725,0.002312236,-0.001082069
2017-01-30 16:00:00+00:00,197.5648491,198.129196,196.5837536,198.1118315,79592869,0.3037729287626255,0.071863251,-0.003533569,-0.01571811,-0.00480977,0.007912585,0.006361177,-0.000147941
2017-01-31 16:00:00+00:00,197.5474845,197.5995781,196.496931,197.096007,73246529,0.023075951,-0.220576234,-0.004397537,0.00242908,0.006771683,-0.009585745,-0.008178714,-0.001950289
2017-02-01 16:00:00+00:00,197.6256249,198.4591219,197.0439134,198.1986541,79514932,0.4341896021465067,0.044649164,0.015030946,0.007697691,0.001209016,0.000211871,-0.000498572,-0.003718744
2017-02-02 16:00:00+00:00,197.7558588,198.0336911,196.9397263,197.295699,74123158,0.1289941087725701,0.2254058215208305,-0.001734605,0.022779446,0.007338385,-0.014083215,-0.0107108,-0.000612473
2017-02-03 16:00:00+00:00,199.1189738,199.3013013,198.3549348,198.693543,75235167,0.1990731478507995,0.4392186021068343,0.012280702,0.023261961,0.008329127,-0.021884462,-0.015106794,0.00086322
2017-02-06 16:00:00+00:00,198.7630011,199.1016093,198.4330752,198.728272,60112952,-0.677107876,-0.240164178,0.008865248,0.032727911,0.00333408,-0.016351842,-0.009842961,-0.000624891
2017-02-07 16:00:00+00:00,198.7716833,199.3881239,198.5806736,199.1363383,60247540,-0.74126262,-0.172371798,-0.011484099,0.016529641,-0.011322868,-0.003484799,0.003919034,-0.003368291
2017-02-08 16:00:00+00:00,199.0321512,199.1623851,198.2247009,198.4678042,50895214,-1.238679601,-0.355373383,-0.021777003,0.025954861,-0.006892356,-0.011707804,-0.002407724,0.000369263
2017-02-09 16:00:00+00:00,200.2129387,200.5168178,199.2752545,199.3186658,66064388,-0.287894197,-0.097647381,-0.013900956,0.012517265,-0.009710136,0.005491267,0.007600701,-0.000879823
2017-02-10 16:00:00+00:00,201.0030244,201.2287632,200.456042,200.5602291,61248144,-0.529647241,-0.178207846,-0.003466205,0.012658228,-0.01361424,0.00593771,0.009775975,0.000767382
2017-02-13 16:00:00+00:00,202.0969893,202.3574571,201.4718665,201.5065955,54700652,-0.920997304,-0.074772046,-0.005272408,-0.007646559,-0.013422319,0.016641554,0.015031936,0.000697008
2017-02-14 16:00:00+00:00,202.9044396,202.9131218,201.5673714,201.9059796,72880094,0.1402568470945387,0.2348284852990692,0.016979446,-0.004512174,-0.009411126,0.016946589,0.013178857,0.000420306
2017-02-15 16:00:00+00:00,203.9636754,204.1546852,202.6352895,202.6700185,86788335,0.8921433221918649,0.7474872038882252,0.011576135,-0.006261105,-0.008240306,0.019218747,0.013729527,-0.00079644
2017-02-16 16:00:00+00:00,203.7900302,204.1633674,203.0346735,203.9723577,89737177,0.985048657,0.3825975421824541,0.005286344,0.006735442,0.001290177,-0.000996165,-0.001143171,-0.002760695
2017-02-17 16:00:00+00:00,204.1112738,204.1112738,203.1128138,203.1388606,70293984,-0.022001722,0.1654392126554709,-0.009565217,0.000680272,-0.002692758,-0.00305508,-0.000181161,-0.004002696
2017-02-21 16:00:00+00:00,205.3267904,205.4917533,204.4759288,204.4759288,78728420,0.6470986274080232,0.4622606983177775,0.019434629,0.008133562,-0.005448576,-0.000140734,0.002653921,-0.001912537
2017-02-22 16:00:00+00:00,205.1444629,205.3702017,204.7537612,204.9187241,61004386,-0.724407069,-0.153707707,-0.001757469,0.008381083,-0.002618556,-0.007660539,-0.002520991,-0.002090507
2017-02-23 16:00:00+00:00,205.2833791,205.6827631,204.5280224,205.6827631,77044355,0.6977392497774499,-0.106529073,0.014964789,0.012686249,-0.001810766,-0.012512486,-0.00535086,-0.004161327
2017-02-24 16:00:00+00:00,205.5438469,205.5872582,204.3891062,204.3977885,75165884,0.4694856520536863,-0.155168861,0.004382121,0.013719512,-0.01027532,-0.010253967,1.0676957832189691e-05,-0.001000179
2017-02-27 16:00:00+00:00,205.8650906,206.0387358,205.2052387,205.4309775,54750855,-1.402280729,-0.214423539,0.007023705,0.012236574,-0.002530393,-0.001456938,0.000536727,-0.000671662
2017-02-28 16:00:00+00:00,205.3094259,205.7261744,204.9187241,205.5178001,79304959,0.8478601164828515,0.007237947,-0.00779896,0.012569002,0.00264672,-0.005089137,-0.003867928,-0.004175862
2017-03-01 16:00:00+00:00,208.1832543,208.6520964,206.9590555,206.9851022,136422020,3.428866368508736,1.2693914229728431,0.003521127,0.009753202,-0.001383801,0.006300067,0.003841934,-0.004409955
2017-03-02 16:00:00+00:00,206.8722328,208.0009268,206.8201393,208.0009268,71905137,-0.050474035,-0.059481141,-0.031222897,-0.011434337,-0.007284546,0.014725195,0.01100487,-0.002145248
2017-03-03 16:00:00+00:00,207.0024668,207.1674297,206.4033908,206.8027748,69002997,-0.194297508,-0.075475925,-0.014834206,-0.018295739,0.005747262,0.016850927,0.005551832,-0.004361462
2017-03-06 16:00:00+00:00,206.3860262,206.7419989,205.778268,206.1863342,54854773,-0.888559165,0.00443329,-0.016564952,-0.02014775,-0.000458232,0.010275537,0.005366885,-0.006568891
2017-03-07 16:00:00+00:00,205.7695857,206.4381198,205.5698937,206.1081939,58885598,-0.669392082,-0.255814782,-0.015720524,-0.028935671,1.4192113915401094e-05,0.007361068,0.003673438,-0.005642286
2017-03-08 16:00:00+00:00,205.3875662,206.3165681,205.2573323,206.0387358,72398702,0.01581046,-0.476430113,-0.064035088,-0.033596506,0.000839973,0.002558576,0.000859301,-0.004344948
2017-03-09 16:00:00+00:00,205.648034,205.97796,204.6756208,205.5178001,90021453,0.8693464571957312,0.2445388563671162,-0.057296329,-0.026450077,0.006923988,0.006912533,-5.73E-06,-0.006300081
2017-03-10 16:00:00+00:00,206.3686617,206.6551763,205.413613,206.5944005,77175093,0.1400639786050774,0.1150065912836275,-0.088573959,-0.02374266,0.00491892,0.006799649,0.000940365,-0.00512059
2017-03-13 16:00:00+00:00,206.4728488,206.5075779,205.97796,206.2818391,50953708,-1.230781686,-0.070725473,-0.088652482,-0.016963674,0.006777386,0.008946287,0.001084451,-0.002174105
2017-03-14 16:00:00+00:00,205.6827631,205.97796,205.0663226,205.9605954,60056948,-0.771419786,0.019461627,-0.095829636,-0.014337537,0.004016311,0.006403195,0.001193442,-0.001559565
2017-03-15 16:00:00+00:00,207.4626266,207.8793751,206.0213713,206.2557923,90421911,0.8033902941957909,0.2615620744857569,-0.027179007,0.01034243,0.018260012,-0.008949641,-0.013604826,0.001151406
2017-03-16 16:00:00+00:00,207.0545603,207.6796831,206.7246344,207.610225,82352869,0.3903893459829766,-0.07892933,-0.016144349,0.019743164,0.018152689,-0.015545211,-0.01684895,0.002989341
2017-03-17 16:00:00+00:00,206.6970339,207.5167411,206.6970339,207.3248948,76322742,0.1067038853489311,-0.009470761,0.003887269,0.019787308,0.006047122,-0.018319102,-0.012183112,0.003907518
2017-03-20 16:00:00+00:00,206.4703063,206.9848034,206.0866136,206.6795933,53677191,-1.04368614,0.053437171,-0.000972763,0.024664459,0.008050887,-0.020479286,-0.014265087,0.000658803
2017-03-21 16:00:00+00:00,203.8193382,207.2028107,203.6885338,207.0981672,137531948,2.565408530795517,1.2692786400274243,-0.007850834,0.03873116,0.018912819,-0.027263926,-0.023088373,0.001275855
2017-03-22 16:00:00+00:00,204.2989541,204.5867237,203.2263585,203.8193382,98496808,0.8400162772880634,0.072691271,-0.02504817,0.022193548,0.00480561,-0.017787537,-0.011296574,-0.001499891
2017-03-23 16:00:00+00:00,204.0809469,205.2233049,203.7059744,204.0373454,102237310,0.921028811,0.2236249981006608,-0.033783784,0.016619549,0.0011001,-0.020814587,-0.010957344,0.000309493
2017-03-24 16:00:00+00:00,203.9327019,204.9616962,203.1478758,204.3599962,107061215,1.0223870569196527,0.3839832434924524,-0.023233301,0.015984272,0.005512592,-0.01225138,-0.008881986,-0.000353378
2017-03-27 16:00:00+00:00,203.723415,203.9850237,201.9706367,202.2845671,90184183,0.2937130768466394,0.6577687176125895,-0.022395326,0.016670919,0.011567746,-0.01597708,-0.013772413,0.000638852
2017-03-28 16:00:00+00:00,205.2058643,205.6331585,203.3048411,203.4618063,89499732,0.244880996,-0.34481715,0.003956479,0.004217985,0.000360692,-0.002680869,-0.00152078,0.001901665
2017-03-29 16:00:00+00:00,205.3977107,205.6331585,204.6913672,204.926815,55617541,-1.085018662,-0.432299754,0.024703557,0.004207692,-0.002864015,-0.002069548,0.000397234,0.004981628
2017-03-30 16:00:00+00:00,206.0517324,206.2522991,205.1622628,205.3628295,53665518,-1.097545439,-0.470019707,0.055944056,-0.001685346,-0.008865314,0.006635225,0.007750269,0.002257159
2017-03-31 16:00:00+00:00,205.5721165,206.2435788,205.5197947,205.7203614,63140689,-0.661328177,-0.405496408,0.054509415,-0.001177856,-0.011344431,0.006632777,0.008988604,0.003206966
2017-04-03 16:00:00+00:00,205.2145846,205.8250049,203.9850237,205.6157179,84117231,0.1997020859255265,-0.060445736,0.050796813,-0.001505898,-0.017590542,-0.00071771,0.008436416,0.001715558
2017-04-04 16:00:00+00:00,205.3453889,205.4325918,204.5431222,204.926815,54072742,-1.131565688,-0.395422688,0.055172414,0.004872312,-0.012790703,-0.003434264,0.00467822,-0.001122452
2017-04-05 16:00:00+00:00,204.7349686,207.0109643,204.534402,206.0255715,111149281,1.269860708342002,0.992009025,0.029893925,0.002430235,-0.007984644,-0.006711862,0.000636391,-0.003388587
2017-04-06 16:00:00+00:00,205.3105078,205.8337252,204.4297585,204.8919338,68636891,-0.496884205,0.2743748277955291,0.02743614,0.005993078,-0.004116766,-0.007575961,-0.001729597,0.000296218
2017-04-07 16:00:00+00:00,205.1012208,205.798844,204.6128846,205.0837802,66584831,-0.557073094,0.0521315,0.030075188,0.006233154,-0.007957286,-0.008868705,-0.000455709,-0.001232794
2017-04-10 16:00:00+00:00,205.2233049,206.0168513,204.6913672,205.2407454,71293404,-0.41684685,-0.152415829,0.055924171,0.000921659,-0.006794815,9.034280577635556e-06,0.003401925,0.002721159
2017-04-11 16:00:00+00:00,204.9791367,205.0837802,203.4792469,204.8396121,91944506,0.4259862362097097,0.6973526996279955,0.042950514,0.013124896,-0.006340079,-0.011592242,-0.002626081,0.006100138
2017-04-12 16:00:00+00:00,204.0809469,204.8832136,203.8542193,204.7524092,75725110,-0.265570806,-0.320884427,0.040262172,0.020063535,-0.000220197,-0.013645772,-0.006712787,0.004082382
2017-04-13 16:00:00+00:00,202.7554628,204.4820802,202.7554628,203.7495759,82633330,0.042635299,0.1889375356123233,0.024861878,0.02869609,-0.002696355,-0.016025106,-0.006664376,0.001073621
2017-04-17 16:00:00+00:00,204.5518425,204.5518425,203.0781135,203.2874005,64230727,-0.742599081,-0.03793883,0.009124088,0.023271388,0.004985459,-0.017653069,-0.011319264,0.000247632
2017-04-18 16:00:00+00:00,203.9414222,204.4820802,203.2525193,203.8018976,85621407,0.1355453106222325,0.193470739,-0.008976661,0.02812657,0.012262442,-0.019419011,-0.015840726,-0.001360377
2017-04-19 16:00:00+00:00,203.5664498,204.8832136,203.3397222,204.5082411,68573563,-0.602057269,-0.259325361,-0.049239033,0.004455813,0.00983469,-0.006653585,-0.008244138,-0.000712286
2017-04-20 16:00:00+00:00,205.2233049,205.6680397,203.8629396,204.1768701,95335457,0.9284690863235596,0.2660147232047889,-0.051305131,-0.000491723,0.004114378,0.004536522,0.000211072,0.001166676
2017-04-21 16:00:00+00:00,204.5692831,205.1884237,204.1681498,205.1186614,106068622,1.5055574922556765,0.2950887513806066,-0.07277628,-0.002365416,0.010437764,-0.000132892,-0.005285328,0.001662747
2017-04-24 16:00:00+00:00,206.8191179,207.0284049,206.3307817,206.8191179,119133743,2.0705775415425447,0.8753366231285926,-0.07323689,-0.006217277,0.020810628,0.004618578,-0.008096025,0.001210971
2017-04-25 16:00:00+00:00,208.022518,208.3713296,207.3772165,207.48186,77396371,-0.097029894,-0.077974053,-0.061594203,-0.020924931,0.018685882,0.023359836,0.002336977,0.000539871
2017-04-26 16:00:00+00:00,207.8917136,208.8771064,207.8481122,208.0050774,84329783,0.2869340587646471,0.2559005303519346,-0.033898305,-0.007311263,0.018087216,0.021486457,0.00169962,-0.000814337
2017-04-27 16:00:00+00:00,208.0661194,208.3713296,207.5254614,208.1882035,52331481,-1.398120936,-0.443476814,-0.028462998,-0.012873073,0.014149975,0.01672944,0.001289733,-0.002177004
2017-04-28 16:00:00+00:00,207.6126643,208.353889,207.48186,208.353889,57017630,-1.173110517,-0.454448627,-0.007751938,-0.012590957,0.016058959,0.022163763,0.003052402,-0.004711274
2017-05-01 16:00:00+00:00,208.1358817,208.5631759,207.7173078,208.1184411,51475443,-1.387107157,-0.565167915,-0.009756098,-0.014899572,0.004008247,0.019953753,0.007972753,-0.006476162
2017-05-02 16:00:00+00:00,208.2143643,208.3974904,207.8045107,208.2579658,56289575,-1.037422384,-0.272039675,-0.042471042,-0.004989605,0.000640568,0.008125031,0.003742231,-0.005385066
2017-05-03 16:00:00+00:00,207.9614759,208.1794832,207.2812933,207.7957904,70942154,-0.357524811,-0.158470975,-0.032163743,-0.02366766,-0.001856342,0.014657138,0.00825674,-0.008171026
2017-05-04 16:00:00+00:00,208.205644,208.3451687,207.3510556,208.2492455,64536367,-0.61611343,0.234049609,-0.076171875,-0.029902816,0.010607065,0.01198547,0.000689203,-0.007202968
2017-05-05 16:00:00+00:00,209.0253513,209.0427919,208.144602,208.5544556,57332600,-0.967037915,0.012366105,-0.056640625,-0.03113356,0.009194052,0.010787786,0.000796867,-0.00210087
2017-05-08 16:00:00+00:00,208.9904701,209.2171977,208.5631759,209.0863933,49596703,-1.289359302,-0.032541733,-0.04729064,-0.024400435,0.00165465,0.012551871,0.00544861,-0.001260654
2017-05-09 16:00:00+00:00,208.7986238,209.4526455,208.4498122,209.2346383,53630290,-1.002066581,-0.044569458,-0.035282258,-0.030087756,-0.004430808,0.015355558,0.009893183,-0.001493999
2017-05-10 16:00:00+00:00,209.1735962,209.1735962,208.5544556,208.7375817,52974949,-0.937018344,-0.248913167,-0.007049345,-0.016443465,-0.00193786,0.013616538,0.007777199,0.002507494
2017-05-11 16:00:00+00:00,208.746302,208.9119875,207.6649861,208.68526,62342426,-0.421186591,-0.031486949,0.050739958,-0.002483089,-0.010586805,0.011310428,0.010948617,0.000690921
2017-05-12 16:00:00+00:00,208.3974904,208.5980571,208.1271614,208.4585325,47910699,-1.04756684,-0.166847709,0.030020704,-0.00153833,-0.006005337,0.005487145,0.005746241,-0.00472624
2017-05-15 16:00:00+00:00,209.5485687,209.6706528,208.8073441,208.8422252,58857540,-0.484111683,0.1898919189477248,0.051706308,0.003340471,0.004877959,0.003731689,-0.000573135,-0.002124837
2017-05-16 16:00:00+00:00,209.3567223,209.8712194,208.9643093,209.8450586,52271633,-0.732711229,-0.022728573,0.056426332,0.013787161,0.019028416,-0.008808384,-0.0139184,-0.004092427
2017-05-17 16:00:00+00:00,205.6418788,208.1010006,205.5808368,207.6213846,165427126,3.147781858868096,2.0700176855653867,0.03346856,0.032316443,0.026428151,-0.028673255,-0.027550703,-0.003674975
2017-05-18 16:00:00+00:00,206.4703063,207.3248948,205.3017875,205.5372353,107219872,1.148234187629576,0.7011021656749221,0.032193159,0.019828326,0.022638158,-0.020949009,-0.021793583,-0.003405954
2017-05-19 16:00:00+00:00,207.813231,208.4846933,206.9063208,206.9848034,111626678,1.2696508147898675,1.3233583686005512,0.053266332,0.021997775,0.02517265,-0.01833037,-0.02175151,0.00093832
2017-05-22 16:00:00+00:00,208.8683861,209.0340716,208.2579658,208.3015672,51335657,-0.617380728,-0.130629238,0.036381514,0.02356155,0.02345173,-0.024058007,-0.023754869,0.000519364
2017-05-23 16:00:00+00:00,209.3305615,209.496247,208.8683861,209.2695194,50812073,-0.585265826,-0.028044071,0.052423343,0.012664683,0.007702709,-0.006561843,-0.007132276,0.000234308
2017-05-24 16:00:00+00:00,209.8188977,209.9235412,209.225918,209.5747296,48807480,-0.592493489,-0.698967976,0.040235525,-0.00150263,0.006831385,0.004353444,-0.001238971,-0.002320099
2017-05-25 16:00:00+00:00,210.821731,211.1007803,210.1328281,210.3508354,65512228,-0.044161683,-0.376114549,-0.021442495,0.005639256,0.008982615,0.002745885,-0.003118365,-0.001239312
2017-05-26 16:00:00+00:00,210.7781296,210.9438151,210.5514021,210.6734861,39173295,-0.901449579,-0.644061919,-0.019083969,0.009547739,-0.002516127,0.000611187,0.001563657,-0.002834791
2017-05-30 16:00:00+00:00,210.5950035,210.8478919,210.2985136,210.4380383,35123971,-0.989176078,-0.31014179,-0.028462998,0.002001668,-0.00574416,-0.000599596,0.002572282,-0.00389208
2017-05-31 16:00:00+00:00,210.5426818,210.9263745,209.8450586,210.8914934,77472788,0.3733926617293406,0.533521199,-0.063909774,0.01242236,0.005385121,-0.010311949,-0.007848535,-0.000651602
2017-06-01 16:00:00+00:00,212.2169774,212.2169774,210.7258079,211.0048571,67064596,0.036717292,0.3897684598252489,-0.06509434,0.009280161,-0.001576051,-0.000918912,0.00032857,0.001880775
2017-06-02 16:00:00+00:00,212.9233209,213.0802862,211.9728093,212.2954601,65052259,-0.03051176,0.002877457,-0.017928287,0.017827251,0.006320165,-0.011548563,-0.008934364,0.000680138
2017-06-05 16:00:00+00:00,212.7663557,213.0366847,212.565789,212.7925166,38528291,-0.858328253,-0.007187924,-0.046692607,0.009872242,0.006968111,-0.008398681,-0.007683396,-0.000738084
2017-06-06 16:00:00+00:00,212.0861731,212.7576354,212.0076905,212.1995369,49490194,-0.503173783,0.4189916470612369,-0.026367188,0.024637922,0.008713008,-0.012111889,-0.010412449,-0.000547644
2017-06-07 16:00:00+00:00,212.4785861,212.7053137,211.7548021,212.4349847,50209612,-0.473182625,-0.345947368,-0.050200803,0.015171613,0.001472531,-0.007982636,-0.004727584,-0.002668126
2017-06-08 16:00:00+00:00,212.5832296,213.0628456,212.0512919,212.6006702,67923817,0.07508537,0.014559791,-0.048435923,0.007703777,-0.002167147,-0.014079009,-0.005955931,-0.004740481
2017-06-09 16:00:00+00:00,212.2605789,213.6558253,210.9874166,212.836118,132524668,1.8511115410535772,1.030862197127144,-0.037525355,-0.008798619,-0.007512632,-0.001090942,0.003210845,0.001714886
2017-06-12 16:00:00+00:00,212.2169774,212.2692992,211.362389,211.9815296,85112322,0.4151130516042979,1.2033823345123502,-0.028571429,-0.011254416,-0.005312061,-0.004144322,0.00058387,0.004629266
2017-06-13 16:00:00+00:00,213.254692,213.3070137,212.4088238,212.7576354,60942783,-0.298067014,0.2381959122870058,-0.037111334,-0.021283509,-0.005412456,0.005242057,0.005327256,0.00693086
2017-06-14 16:00:00+00:00,212.984363,213.5337412,212.1646557,213.5250209,77796601,0.1611490160071666,0.5531246365827747,-0.024312896,-0.021478154,-0.003789191,-0.004316835,-0.000263822,0.006805844
2017-06-15 16:00:00+00:00,212.5745093,212.6965934,211.3536687,211.632718,66134489,-0.049021765,-0.0263831,-0.026511135,-0.019153309,-0.003548254,0.01025725,0.006902752,0.00630452
2017-06-16 16:00:00+00:00,212.6183226,212.7848141,211.7420519,212.7848141,78050407,0.5032827750780259,-0.410057356,-0.026343519,-0.009955202,-8.93E-06,0.004799043,0.002403987,0.001760546
2017-06-19 16:00:00+00:00,214.3883895,214.4497284,213.35439,213.4683052,58770875,-0.209660062,-0.302425085,-0.042016807,-0.016035228,-0.004733157,0.016009533,0.010371345,-0.001822811
2017-06-20 16:00:00+00:00,212.9425428,214.0378812,212.9250174,214.0115931,54804492,-0.40327687,-0.102038505,-0.067708333,-0.019090305,-0.006485686,0.011519628,0.009002657,-0.004632649
2017-06-21 16:00:00+00:00,212.8899666,213.4507798,212.4255431,213.3368646,57610171,-0.290595098,-0.259805223,-0.056338028,-0.010849608,-0.004129117,0.017227989,0.010678553,-0.006211931
2017-06-22 16:00:00+00:00,212.7935768,213.3982036,212.6183226,212.8987293,41793113,-1.001280212,-0.367407486,-0.043572985,-0.00335233,7.175595798702972e-05,0.002680168,0.001304206,-0.005230517
2017-06-23 16:00:00+00:00,213.0476953,213.3806782,212.4693566,212.8286276,64647349,0.057144183,-0.170050436,-0.041125541,0.000754148,-0.000259018,0.003810976,0.002034997,-0.004172769
2017-06-26 16:00:00+00:00,213.1878986,214.1430337,212.9775936,213.7487119,55885237,-0.398991934,-0.054424464,-0.020833333,-0.000591066,0.003441128,0.001575727,-0.000932701,0.000142728
2017-06-27 16:00:00+00:00,211.470408,213.266763,211.4528826,212.9425428,82315766,0.7797550520844609,0.4916057020439945,0.016759777,0.005330851,0.01799023,0.007701565,-0.005144332,0.002921926
2017-06-28 16:00:00+00:00,213.3631527,213.5559323,212.2678144,212.5044075,67360304,0.063017178,0.1718421105034588,0.056257176,0.00320621,0.018949112,0.009220377,-0.004864367,0.004376195
2017-06-29 16:00:00+00:00,211.4879334,213.564695,210.2699172,213.4770679,111139843,1.9136843164777464,1.642969410754615,0.048974943,-0.005045409,0.025987246,0.006257974,-0.009864636,0.005270582
2017-06-30 16:00:00+00:00,211.8822553,212.6796616,211.6894757,212.3203906,66403412,-0.087988618,0.021544809,0.072234763,-0.011806079,0.020373886,0.010037156,-0.005168365,0.005470325
2017-07-03 13:00:00+00:00,212.2415262,213.266763,212.2415262,212.846153,37502703,-1.37284687,-0.331912594,0.077267637,-0.019178777,0.016945439,0.013551383,-0.001697028,0.005730163
2017-07-05 16:00:00+00:00,212.7322378,212.9425428,211.7946282,212.5920345,54404160,-0.636299317,-0.335136042,0.016483516,-0.019274472,0.000833558,0.008952883,0.004059663,0.000531496
2017-07-06 16:00:00+00:00,210.7869169,212.0837975,210.6029,211.9348315,65732623,-0.16521873,-0.035946455,0.011956522,-0.020437342,0.003787895,0.007106875,0.00165949,-0.00017706
2017-07-07 16:00:00+00:00,212.1538992,212.3028652,211.1987641,211.3389674,50091030,-0.824380546,-0.547878034,-0.01194354,-0.025693036,-0.003409255,0.017054409,0.010231832,-0.001958349
