Date,RealizedVol_5d_ann,RealizedVol_10d_ann,RealizedVol_20d_ann,RealizedVol_60d_ann,RealizedVol_120d_ann,RealizedVol_252d_ann,ParkinsonVol_5d_ann,ParkinsonVol_10d_ann,ParkinsonVol_20d_ann,ParkinsonVol_60d_ann,ParkinsonVol_120d_ann,ParkinsonVol_252d_ann,GarmanKlassVol_5d_ann,GarmanKlassVol_10d_ann,GarmanKlassVol_20d_ann,GarmanKlassVol_60d_ann,GarmanKlassVol_120d_ann,GarmanKlassVol_252d_ann,RogersSatchellVol_5d_ann,RogersSatchellVol_10d_ann,RogersSatchellVol_20d_ann,RogersSatchellVol_60d_ann,RogersSatchellVol_120d_ann,RogersSatchellVol_252d_ann,Range_abs,Range_rel_close,Range_log,RealizedSkew_20d,RealizedKurtExcess_20d,RealizedSkew_60d,RealizedKurtExcess_60d,RealizedSkew_120d,RealizedKurtExcess_120d,Open,High,Low,Close,Volume
2015-03-23,0.10664257461128128,0.14973805331422088,0.12442638113143153,,,,0.10871078777967391,0.0988528985887868,0.08415096016815278,,,,0.10788749545829021,0.09212770957141941,0.08112213091117329,,,,0.10356985286633107,0.08719260441918485,0.07951540888279565,,,,0.9283641510000109,0.0052857142857143475,0.0052717939290989335,-0.04969979377117856,-0.0446255880825407,,,,,175.996097563,176.564825151,175.636461,175.636461,72693102.0
2015-03-24,0.11391157117643703,0.12496550377443001,0.1253596401410868,,,,0.10993084531476031,0.09806246118430793,0.0848369200535178,,,,0.10757249183010208,0.09322432000396523,0.08168469300033261,,,,0.10300981778867022,0.08935842090831211,0.08013128790976681,,,,1.3883644060000222,0.007949430131213612,0.007921022471649053,0.10578020514564182,-0.12804657020736313,,,,,175.527733667,175.97100664,174.582642234,174.649551362,79540433.0
2015-03-25,0.12105715521559954,0.1483269590107693,0.134759443840869,,,,0.09333724191716372,0.11023016427584396,0.09214101797773717,,,,0.07949759513700647,0.09979048937926048,0.08525892844400758,,,,0.07233511960882691,0.09279895390783927,0.0816810159360404,,,,3.0443653239999833,0.017690513219284505,0.017540082500770104,0.09261458475686567,-0.47886484810497815,,,,,174.808460541,175.092824335,172.048459011,172.090277216,171234300.0
2015-03-26,0.12105454414952539,0.13514003761385188,0.13482384646477047,,,,0.10119246394332465,0.11137707441756475,0.09445434148911734,,,,0.09231887631230722,0.10538603467080604,0.08865605098164271,,,,0.08643288698887659,0.1000660679627256,0.08500334672289953,,,,1.8818192250000152,0.010961173089102246,0.010962618010261771,0.11622486033723566,-0.48098749635498944,,,,,171.421185936,172.600459317,170.718640092,171.680458807,162073457.0
2015-03-27,0.0907401737693035,0.1320104802946607,0.1351337110466703,,,,0.09944225595365973,0.1070146764700608,0.0945938466840756,0.11254586084173704,,,0.09028180427908905,0.0994926988382258,0.08885038385667995,0.11053231730789671,,,0.08355079936227326,0.09210623610537425,0.0851252241674278,0.1089418751411636,,,0.8698186640000074,0.005054678007290444,0.005062562533348469,0.011460201484354317,-0.5177867715200505,,,,,171.588458756,172.249186395,171.379367731,172.081913575,121482004.0
2015-03-30,0.14044313723636556,0.12844416310574083,0.14036579719193212,0.13868342174505818,,,0.10261500757059383,0.10570684736191485,0.09514175239060121,0.11175110814760039,,,0.0915469489077097,0.10005137562915714,0.0895003902244852,0.11017411262569464,,,0.08266804801303665,0.09370357673279926,0.08587077592187436,0.10883325678489762,,,1.3800007650000055,0.00792354975028816,0.007940942178421118,0.046427592449239906,-0.685532232626005,-0.003940249609681172,-0.6962029467852078,,,173.093914136,174.473914901,173.093914136,174.164460184,94678431.0
2015-03-31,0.14609351322145667,0.13478372667695354,0.1426836235205245,0.13988781719958035,,,0.10329995524539637,0.10666693842357776,0.09559936349583363,0.11105709860977123,,,0.09355568960216307,0.10080800577204584,0.08980843609919117,0.10924216267222982,,,0.08653579837455172,0.09513008714695921,0.08589759917824842,0.10789773923870179,,,1.4552735339999856,0.00842900741171333,0.008396517023140149,0.09164160344481462,-0.8195163346482291,0.026630879512192365,-0.7598074941792271,,,173.344823366,174.04736921,172.592095676,172.650641163,121384611.0
2015-04-01,0.11102869833541278,0.11946664671051781,0.14247402570183057,0.13499205596532216,,,0.08154279924380504,0.08763865824286288,0.09654417424832147,0.11013104601511346,,,0.08787169042863541,0.0837893239361475,0.09089912024395769,0.10892444706327706,,,0.09270846657990138,0.08314814882010298,0.08720210436997035,0.1081824559851965,,,1.5974554310000144,0.00928536703937782,0.009296054094983575,0.07959615192113902,-0.8061684800278878,0.10797081636389308,-0.7892457572237751,,,172.642277522,172.642277522,171.044822091,172.04009537,147702691.0
2015-04-02,0.11099371037240023,0.12099561314333349,0.14303457504442654,0.1335055407190942,,,0.07437756518086498,0.08880297562907134,0.0974418433820525,0.10797191978803994,,,0.07686746561909809,0.08494522409844563,0.09180209740838981,0.10677241905679785,,,0.08221673009555079,0.08435115488491121,0.08798415661174236,0.10627801332983786,,,1.321455278000002,0.007655038759689934,0.007662872745568983,0.04795142246355783,-0.8492444812487562,0.061986753106254545,-0.7299611672913395,,,171.939731678,173.110641418,171.78918614,172.62555024,91284296.0
2015-04-06,0.11728186607654553,0.11699512719172096,0.1362966773071772,0.1319416164448002,,,0.09760667794226004,0.09852874161400126,0.09882875435768158,0.10910426259087687,,,0.09418003809730366,0.09225151424203644,0.0922851516657784,0.10743247028269573,,,0.09522117960508637,0.08957624997581379,0.08813822731479493,0.1067006469148602,,,2.7098196839999957,0.015588914549653556,0.015665359274132484,-0.09427934832344145,-0.714304910788061,0.056774568277722585,-0.6777023254144539,,,171.780822499,174.340096645,171.630276961,173.829914544,113536418.0
2015-04-07,0.08742476922160734,0.1171323442710398,0.13592776281723942,0.12728035013310007,,,0.09657206622563125,0.09963935907511834,0.09924690785184528,0.10868719244787939,,,0.09580974529453457,0.09370259107333798,0.0929184869784614,0.10743641965363251,,,0.09949767775997322,0.09147074407129638,0.08935728086271721,0.10703216554368089,,,1.2545461500000101,0.0072365881898881325,0.007211569715560806,0.027488913058165892,-0.6923104054140893,0.027151869776759957,-0.6723951506193145,,,173.846641826,174.591005875,173.336459725,173.361550648,78927645.0
2015-04-08,0.06374884358307821,0.11675209542839948,0.12278492127239485,0.12622587599502086,,,0.09430550635442217,0.09890502839205105,0.09848464584582799,0.10762192472902485,,,0.09372806490706477,0.09364191691801066,0.09343335176552676,0.1067729003533849,,,0.09602116710991242,0.09140161085416054,0.09038578940840886,0.10651109894474997,,,1.1876370219999899,0.0068262667051244485,0.006833849205155396,0.12375578246790957,-0.7269798012504474,-0.026573839215081368,-0.6129085239796928,,,173.570641673,174.38191485,173.194277828,173.980460082,95376096.0
