Date,ret_1d,logret_1d,roll_ret_5d,roll_ret_10d,roll_ret_20d,SMA_5,SMA_10,SMA_20,SMA_50,SMA_200,EMA_5,EMA_10,EMA_20,EMA_50,EMA_200,MACD_line,MACD_signal,MACD_hist,RSI_14,Stoch_%K_14,Stoch_%D_3,BB_Middle_20,BB_Upper_20_2,BB_Lower_20_2,BB_Width_20,ATR_14,Open,High,Low,Close,Volume
2016-07-13,-0.000325581395348884,-0.0003256344084787699,0.024598369642942375,0.05762228127152835,0.03825228599531849,183.0233679228,181.1830351707,179.11310931420002,178.22269491471997,172.63775287622,183.17708947093357,181.59941356610344,180.1785500119689,178.41535118396564,174.19827590029175,1.456617844708262,0.6910976778579561,0.765520166850306,64.04058951225832,96.90476190476194,97.0274026110602,179.11310931420002,185.61103264957484,172.6151859788252,0.07255664714050797,2.0176874031706578,184.995091674,185.020854615,184.076213445,184.574296971,90697097.0
2016-07-14,0.00549015958684218,0.005475143595750964,0.03135439534217821,0.04547433602631701,0.04550999481359286,184.1517847386,181.9902739887,179.51703144525,178.41245610274,172.771469713235,183.98060608628904,182.32454552081188,180.6937013743528,178.6966173852611,174.31160289946297,1.6998501967110542,0.8928481816285757,0.8070020150824785,66.01085184894853,96.94614103275954,97.34970037857323,179.51703144525,186.54837526664488,172.48568762385514,0.07833623099476579,1.9796856551584685,185.785155198,186.059959902,185.201195202,185.587639317,95076062.0
2016-07-15,-0.0012493637499422228,-0.0012501448554900207,0.014762576398683613,0.03011501932897409,0.04134705954127882,184.69108897019998,182.53215451440002,179.88501232665,178.61757089026003,172.903562538635,184.43899500685936,182.8756777621188,181.1377081813668,178.95776073674108,174.42149513775686,1.8525488715883398,1.0847883196205286,0.7677605519678112,65.13148735077513,94.60649422124365,96.15246571958836,179.88501232665,187.31829716940263,172.4517274838974,0.08264484902449397,1.9309034438614354,186.171599313,186.197362254,184.900627557,185.355772848,103292570.0
2016-07-18,0.002640845070422504,0.0026373641660857317,0.013867416256734488,0.031555364888698145,0.04783808647654064,185.1994776726,183.1006567458,180.30924208845,178.83264645800003,173.02327535036002,184.90775291357292,183.4156033920972,181.5860472809509,179.22785908930027,174.53516452670456,1.9901210217789185,1.2658548600522066,0.7242661617267119,66.15648948816442,97.38853503184698,96.31372342861671,180.30924208845,188.0786895559638,172.5397946209362,0.08617913732566773,1.8500282815141913,185.450236965,186.00843402,185.209782849,185.845268727,56648588.0
2016-07-19,-0.001062797467769494,-0.0010633626374740857,0.005488372093022997,0.037381832141657245,0.03977682651147085,185.4021461418,183.7696344471,180.6643412919,179.03095701012,173.13988840418003,185.1544195577153,183.82144874735226,181.97287638238416,179.4796196287787,174.64573754480702,2.0594697754749234,1.42457784313675,0.6348919323381734,65.32206143977692,94.71074380165281,95.5685910182478,180.6643412919,188.72274708777238,172.60593549602763,0.08920859244550512,1.7645020594060346,185.390123436,185.690691081,185.192607555,185.647752846,51126192.0
2016-07-20,0.004394486076417792,0.004384858517623158,0.010235890755129429,0.035086046622491596,0.041840602658222315,185.78000260979996,184.40168526629998,181.03876270109998,179.24233770138,173.248456685735,185.59080614214355,184.30183612256093,182.40056237558568,179.75350040063051,174.7633280101423,2.1554132774250547,1.570744929994411,0.5846683474306438,67.16428917759762,97.77983348751155,96.62637077367044,181.03876270109998,189.43713742732388,172.6403879748761,0.09277985113154846,1.7114611975198883,186.137248725,186.669682839,185.699278728,186.463579311,61196731.0
2016-07-21,-0.004191037627227834,-0.0041998446410547174,0.0005090000462728561,0.031879354777131,0.039369321732442675,185.79889543320002,184.9753400859,181.39042684575,179.39417717662,173.33845906911498,185.62123857276237,184.55279381554985,182.71309009543467,179.98599463723323,174.87197254172298,2.1436796175122197,1.6853318674979727,0.458347750014247,63.67481334229126,88.8457807953444,93.77878602816958,181.39042684575,189.94658166472,172.83427202678,0.09433965141110708,1.6793842626256092,186.283238724,186.540868134,185.278484025,185.682103434,73367208.0
2016-07-22,0.004763666635833941,0.00475235628087578,0.006532616753150533,0.021391631405735856,0.030255607720396815,186.0410670786,185.3660780244,181.66437278505,179.59719628212,173.43575665346,185.93636940684158,184.91894604454077,183.08009399825042,180.2440588112633,174.98833730324813,2.180617791306844,1.784389052259747,0.3962287390470969,65.83824163311512,98.83608147429696,95.15389858571763,181.66437278505,190.510156560361,172.81858900973901,0.09738600518856333,1.63303664672378,185.828093433,186.60956931,185.57905167,186.566631075,61222876.0
2016-07-25,-0.0028078250863060594,-0.0028117744215911955,0.001062797467769716,0.0149449519793865,0.06650913208290254,186.08057025479997,185.6400239637,182.2444683399,179.78888414507998,173.52359154712997,185.97184114056105,185.1232803288061,183.36225500870276,180.47145982290004,175.09833180379295,2.142919288606862,1.85609509952917,0.2868241890776919,63.42889605424228,92.9194956353057,93.53378596831567,182.2444683399,190.62898722021495,173.85994945958507,0.09201397394051124,1.5949068016720807,186.3519399,186.403465782,185.467412259,186.042784608,57895545.0
2016-07-26,0.0005077548005909538,0.0005076259367413627,0.002636691645851119,0.008139534883720989,0.08630281160727726,186.1784694306,185.7903077862,182.9838647466,180.01372915350004,173.60429491878503,186.02697700204072,185.30763821902315,183.62654012454058,180.6936476229824,175.2081717731582,2.096498291111317,1.9041757378455995,0.19232255326571734,63.68696217203541,92.90617848970273,94.88725186643512,182.9838647466,189.8688649354632,176.09886455773682,0.07525253877873532,1.5674747606240762,185.948320491,186.497929899,185.287071672,186.137248725,75453129.0
2016-07-27,-0.0011072664359861317,-0.001107879908359699,-0.002855432229539545,0.007351230633229511,0.06539710658399778,186.0719826078,185.9259926088,183.55451388975,180.1987417996,173.68346084996,185.99503306702715,185.42100312410983,183.84602632191766,180.89903968470858,175.31486802613176,2.0197955382346606,1.9272996979234118,0.0924958403112488,62.64822675168675,86.94992412746615,90.92519941749151,183.55451388975,189.34280679571606,177.76622098378397,0.0630689246840611,1.556723831650927,186.497929899,186.583806369,185.166844614,185.931145197,85616261.0
2016-07-28,0.001339430049420276,0.0013385338131994828,0.0026824530570717098,0.0031928184720746433,0.04881234579846194,186.171599313,185.98524737309998,183.9877606809,180.42273694632001,173.76306936212,186.05675103135144,185.55903654881712,184.06832733506837,181.1061434994259,175.42298065233942,1.9565497552431168,1.9331497093873529,0.02340004585576394,63.4245026232347,87.10407239818991,88.98672500511958,183.9877606809,189.16828348580168,178.80723787599834,0.05631377637001119,1.5289521288187167,185.716454022,186.446404017,185.278484025,186.18018696,68979374.0
2016-07-29,0.0016143911439114866,0.0016130894153398856,-0.0004602991944763213,0.0060693106004450215,0.03636710733546522,186.154424019,186.0977455488,184.31495003159998,180.65120568217998,173.849545645895,186.19808555590097,185.72662164994125,184.2980823131571,181.3169125623896,175.53300825385844,1.9086782587085338,1.928255419251589,-0.01957716054305525,64.38650078111675,88.14589665653416,87.39996439406339,184.31495003159998,189.25163149356854,179.37826856963142,0.053567889757419995,1.5062311358316667,185.879619315,186.815672838,185.604814611,186.480754605,80081849.0
2016-08-01,-0.0010131245682706291,-0.0010136381258609717,0.00133862629246706,0.002402846448870566,0.03403403403403438,186.2042323716,186.1424013132,184.62152902949998,180.88734365024,173.93913267122,186.22933249426734,185.8293861446792,184.48796269961832,181.5120072215508,175.64006117044693,1.8343495831135215,1.9094742520239756,-0.0751246689104541,63.260201286950036,78.18181818181823,84.47726241218076,184.62152902949998,189.23933767751745,180.0037203814825,0.050024595422775535,1.4747052138436922,186.480754605,186.910136955,185.845268727,186.291826371,76225271.0
2016-08-02,-0.006499792559812034,-0.0065210081929159,-0.005674740484429064,-0.0030530113794055014,0.03421469360334006,185.9929762554,186.08572284299999,184.92767864505,181.07790662376,174.00973887298997,185.84654437751158,185.6933101445557,184.54443940860705,181.65196647341153,175.7340005433181,1.6586179179366525,1.859302985206511,-0.20068506726985857,56.4451824252648,30.61889250814318,65.64886911549851,184.92767864505,188.74557024374278,181.10978704635724,0.041290645366514604,1.5135189160691442,186.042784608,186.205949901,184.273729326,185.080968144,100635311.0
2016-08-03,0.003294357832219763,0.0032889433237492938,-0.001293242806336914,-0.004144982268686426,0.03079563331267643,185.9448854322,186.00843402,185.20505964315,181.28630252314,174.079507281005,185.7945932786744,185.69283395118194,184.65360623454924,181.81034783057189,175.83307209095673,1.5506736519555204,1.797577118556313,-0.24690346660079254,58.84920552523006,53.745928338762475,54.18221300957462,185.20505964315,188.33658948441882,182.0735298018812,0.033816892986645114,1.4734981947070622,185.020854615,185.699278728,184.746049911,185.690691081,53771064.0
2016-08-04,0.0009249410350089526,0.0009245135406343863,-0.0017066420664206827,0.0009712330034228334,0.032881550062040965,185.88133684439998,186.02646807870002,185.5009040823,181.45182970588002,174.14971201802,185.81721019278294,185.7236721456943,184.76873364278265,181.96925356352986,175.9328668365293,1.4621315282157923,1.7304880004882088,-0.26835647227241655,59.52688663684797,60.26058631921756,48.208469055374394,185.5009040823,187.50348665102047,183.49832151357953,0.02159108149502061,1.4265216425851284,185.75080461,186.163011666,185.347185201,185.862444021,46812468.0
2016-08-05,0.00790093794760427,0.007869888974158634,0.004559060557218331,0.004096662830840092,0.02557592853784696,186.051372255,186.10289813699998,185.7344880807,181.6229767344,174.22835752603999,186.32178401452197,186.0159011479317,185.01275250137476,182.1795154495875,176.04628041684245,1.4932427638132708,1.6830389531532213,-0.18979618933995046,64.85593805546966,97.53424657534237,70.51358707777412,185.7344880807,187.42176207419973,184.04721408720027,0.018168666583522432,1.4350398438290488,186.515105193,187.408220481,186.412053429,187.330931658,72186933.0
2016-08-08,-0.00041257907765657187,-0.0004126642118214008,0.0051629557921908376,0.006508493353028166,0.021550714453034026,186.2437355478,186.2239839597,185.9320039617,181.79121108534,174.311939279765,186.63240362134798,186.240945091035,185.22617062838668,182.37850083725075,176.15779646080424,1.4944351617906477,1.6453181948807067,-0.15088303309005902,64.37550264159239,88.07106598984731,81.95529962813573,185.9320039617,187.33567739015206,184.52833053324792,0.015098782334871278,1.380382459698404,187.545622833,187.657262244,186.987425778,187.253642835,43037578.0
2016-08-09,0.0007796376977757813,0.0007793339381771958,0.012527839643652339,0.006782006920415196,0.014976744186046664,186.7074684858,186.3502223706,186.07026507839998,181.94750018658,174.38184592611498,186.888146692232,186.4516155897559,185.43316702892128,182.57540797437818,176.26965552919424,1.4899847024419444,1.6142514963929544,-0.12426679395101004,64.90434917664203,87.08133971291812,90.89555075936926,186.07026507839998,187.4801841154976,184.66034604130238,0.015154694776229239,1.3406704348628038,187.313756364,187.863365772,187.03895166,187.399632834,56173385.0
2016-08-10,-0.002703693520300643,-0.0027073551009761943,0.0064745872450631126,0.0051729712253472115,0.01256222956311337,186.9479226018,186.446404017,186.1861983129,182.09587707868,174.43971441335,186.88975168182134,186.5318603299821,185.57219508911925,182.7447238052261,176.37536006781917,1.4290997794372515,1.5772211530018139,-0.14812137356456234,61.49249243282796,72.966507177033,82.70630429326614,186.1861983129,187.45973333379908,184.9126632920009,0.013680230139924953,1.3166764537297455,187.459746363,187.55421048,186.549455781,186.892961661,60177370.0
2016-08-11,0.004824702476680542,0.00481310090082232,0.010395970983689828,0.008671586715867319,0.011892091990190368,187.3343667168,186.60785178060001,186.29654957685,182.2585290514,174.50424583733,187.1913893198809,186.7614611056217,185.78385885167933,182.94276069898194,176.4889849884976,1.437042597773285,1.5491854419561082,-0.11214284418282316,65.01698202496355,94.03669724770647,84.69484804588585,186.29654957685,187.71745070855985,184.87564844514014,0.01525418624163742,1.3029839753919066,187.425395775,188.017943418,187.167766365,187.794664596,76689460.0
2016-08-12,-0.0012346808121455055,-0.0012354436584782746,0.0012377372329697156,0.005802440709187229,0.011906968124536732,187.3807400106,186.7160561328,186.4069008408,182.40595021106,174.56930767176502,187.31519225558728,186.9071587458723,185.9532816398051,183.12393863733558,176.5991721839056,1.4083925793098047,1.5210268694268476,-0.11263429011704296,63.40979535023847,87.84403669724823,84.9490803739959,186.4069008408,187.86083183218685,184.95296984941317,0.015599540412171374,1.2540787331496275,187.433983422,187.820427537,187.202116953,187.562798127,56279605.0
2016-08-15,0.0031134105581247518,0.0031085739318079675,0.00476954826874576,0.009957129027796663,0.012383900928792935,187.55936306819999,186.901549308,186.5219753106,182.5759857796,174.62736206723002,187.5923808780582,187.13254045080458,186.16218416201414,183.3209119504989,176.71407353653342,1.4164796291482844,1.500117421371135,-0.08363779222285062,65.70886043671669,91.66666666666684,91.1824668705405,186.5219753106,188.13544403962786,184.90850658157214,0.01730057518789492,1.2313626467103682,187.975005183,188.49885165,187.966417536,188.146758123,51110125.0
2016-08-16,-0.005157697749783363,-0.005171044585230433,-0.0011914581614884678,0.01132145508537441,0.008233879174762482,187.51470730379998,187.1110878948,186.59840536890002,182.70764751288,174.68107136497997,187.4537052560388,187.1405065528401,186.25877176677471,183.4721057568323,176.81817582982166,1.3292622647066423,1.4659463900382366,-0.13668412533159424,59.06705760249213,68.69918699186964,82.7366301185949,186.59840536890002,188.18355660387752,185.01325413392252,0.01698997622025441,1.2127227513024863,187.691612832,187.794664596,187.176354012,187.176354012,56809308.0
2016-08-17,0.0019269590750596866,0.0019251048710229313,0.003446216054771911,0.009943116126347018,0.0057569198176214975,187.6435220088,187.2957223053,186.65207816264999,182.8412261278,174.74038598989998,187.4814818993592,187.21260266796006,186.38051114003426,183.63151475405456,176.92483114679857,1.2745535712357707,1.4276678262777436,-0.15311425504197285,60.65877320218592,77.23577235772343,79.20054200541996,186.65207816264999,188.28723899147602,185.01691733382395,0.017520949618371136,1.2187236045665948,187.193529306,187.665849891,186.369115194,187.537035186,80977310.0
2016-08-18,0.002381170436853264,0.002378339942896268,0.001006036217304107,0.011412465924317328,0.01239478309129649,187.6813076556,187.5078371862,186.76715263245,182.97194637344,174.79154148482002,187.64885220957282,187.35278269742184,186.53318558669767,183.80218448252302,177.03486857648218,1.2527886397331258,1.39269198896882,-0.13990334923569425,62.597989246425236,87.8048780487802,77.91327913279109,186.76715263245,188.43664311423112,185.0976621506689,0.017877774097317837,1.1733833468118384,187.476921657,187.98359283,187.399632834,187.98359283,57072746.0
2016-08-19,-0.001553220648698006,-0.0015544281463917287,0.0006867817407629762,0.00192536902906415,0.0060299194476407525,187.70707059659998,187.5439053036,186.8234017203,183.10280721151997,174.83866022198004,187.6631057503819,187.41438817643603,186.6435119910122,183.9547110844633,177.140905832756,1.198167697664303,1.3537871307079168,-0.1556194330436138,60.498175234839714,80.89430894308944,81.97831978319768,186.8234017203,188.53729383543794,185.1095096051621,0.01834772410047273,1.1607250400395646,187.502684598,187.854778125,186.987425778,187.691612832,79780602.0
2016-08-22,-0.00022877013177169392,-0.00022879630364958103,-0.0026473138892694204,0.0021096078880991076,0.008631831610044438,187.6074538914,187.58340847979997,186.90369621975,183.26715267554002,174.88826785644497,187.65829536592128,187.45698570744764,186.73924176301102,184.09957239868044,177.24546074583307,1.1382939072381077,1.310688486013955,-0.17239457877584718,60.17847907161543,77.34553775743683,82.01490824976882,186.90369621975,188.61424578195638,185.19314665754362,0.01830407420295446,1.1373162342510252,187.425395775,187.89771636,187.064714601,187.648674597,65247239.0
2016-08-23,0.0019221088279712806,0.0019202639404696242,0.0044503578638281915,0.0032535972871414742,0.010057670126874418,187.7740542432,187.64438077350002,186.99730157205,183.46622064807997,174.94056601174998,187.77531550094753,187.5574166280935,186.86020500186712,184.2528972368106,177.35256417891932,1.1071845194200023,1.2699876926951645,-0.16280317327516225,61.995237329589585,82.22811671087555,80.1559878038006,186.99730157205,188.7345235535653,185.26007959053467,0.018580182354620424,1.1229403263045235,188.266985181,188.58472812,187.98359283,188.009355771,57383787.0
2016-08-24,-0.004796053533092759,-0.0048075915037717465,-0.002289586958512446,0.0011487386849240444,0.006327652302434039,187.6881777732,187.66584989100002,187.05612695399998,183.65289302904,174.98882033164998,187.55276127929835,187.4756413931674,186.8837714622607,184.36484843677883,177.44962973769626,0.9982628615634326,1.215642726468818,-0.21737986490538552,55.213384497573884,33.33333333333376,64.30232926721537,187.05612695399998,188.7232190654002,185.38903484259976,0.0178245122311357,1.139034630068486,187.89771636,187.992180477,186.661095192,187.107652836,73119000.0
2016-08-25,-0.0010097301266752678,-0.0010102402475578032,-0.005664687071722296,-0.004664349734772033,0.003966789667896986,187.4752041276,187.5782558916,187.09305383609998,183.84108358716,175.0444097501,187.3414157201989,187.3743837947733,186.88710033271207,184.4650004432581,177.54384958709232,0.8864779672363454,1.1498097746223237,-0.2633318073859783,53.88335065017579,24.806201550387946,46.78921719819908,187.09305383609998,188.71294995500875,185.4731577171912,0.017316475258647015,1.1171751392778808,186.69544578,187.373869893,186.540868134,186.918724602,71534955.0
2016-08-26,-0.001745842139116105,-0.0017473678975843399,-0.005856515373352966,-0.005173755780412792,0.0005986645176148109,187.25536036440002,187.4812154805,187.09863580665,184.01300836308002,175.09633982425999,187.09174181879928,187.23220383499634,186.85903306445377,184.54842764218915,177.63388485504166,0.7627628270172693,1.0724003851013129,-0.3096375580840436,51.57244790386371,30.746268656715774,29.628601180145818,187.09863580665,188.7108047754266,185.48646683787342,0.01723335888394848,1.2128102751866037,187.12482813,188.163933417,185.707866375,186.592394016,135608645.0
2016-08-29,0.0048784977908689076,0.004866636481792419,-0.0007779964303693543,-0.003423250718882831,0.00649979255981159,187.22616236460001,187.416808128,187.159178718,184.21584858522002,175.15628532407,187.22872274519952,187.28138215554245,186.9203332105058,184.6642808561425,177.73208186740942,0.7297583296602284,1.003871974013096,-0.27411364435286756,57.09953182294149,62.388059701492615,39.313509969532106,187.159178718,188.73616628912882,185.58219114687117,0.01685183256232315,1.2108306331018468,186.721208721,187.777489302,186.69544578,187.502684598,70902737.0
2016-08-30,-0.0016488046166529546,-0.0016501653909584135,-0.0043392865299412,9.175995595489539e-05,0.011414253897549687,187.0629970716,187.41852565739998,187.2648067761,184.3888037958,175.2266822213,187.2169915987997,187.2654089101711,186.94635188626714,184.76346706986243,177.8262256230173,0.6709218103787009,0.937281941286217,-0.2663601309075161,54.811527878804384,51.64179104477565,48.25870646766134,187.2648067761,188.52127197954377,186.0083415726562,0.013419127972572581,1.2004047470231431,187.425395775,187.717375773,186.652507545,187.193529306,61149912.0
2016-08-31,-0.002477291494632494,-0.0024803650583313797,-0.0020194602533504247,-0.004304423482003661,0.005595893261804541,186.987425778,187.33780177559998,187.31676204045,184.54389670062002,175.30477217992996,187.05459318853315,187.1680248115945,186.9257275511941,184.84057802273057,177.91481836674848,0.5801860488176089,0.8658627627924954,-0.2856767139748865,51.47931366904773,35.5223880597012,49.85074626865648,187.31676204045,188.3795821534199,186.25394192748007,0.011347837763076499,1.2072854577357741,186.901549308,186.996013425,185.896794609,186.729796368,83035563.0
2016-09-01,-0.00032192788815310625,-0.0003219797180600281,-0.0013323532114308811,-0.006989492919141305,0.004343205655408022,186.9376174254,187.2064107765,187.35712398135,184.70431394658002,175.369381577075,186.92628973868878,187.07741718021367,186.90134234050893,184.91230762336858,178.00193144607437,0.4976895888843842,0.7922281280108732,-0.294538539126489,51.04608972992423,37.53501400560183,41.56639770335955,187.35712398135,188.24245124608942,186.47179671661056,0.00945069230276569,1.2253293528975044,186.678270486,186.978838131,185.518938141,186.669682839,103650428.0
2016-09-02,0.00455444633574098,0.004544106228783207,0.00497054491899851,-0.0009150805270865536,0.0010085266342716448,187.1231106006,187.1892354825,187.36657039305,184.83295689864,175.439297948735,187.1241464564592,187.15786130962937,186.96024877398426,185.01456457507962,178.09663720175521,0.4952043257698904,0.7328233675626766,-0.23761904179278626,56.60785499896887,65.26610644257707,46.10783616929336,187.36657039305,188.25460576097038,186.47853502512964,0.009479122834532136,1.2298163312619699,187.519859892,187.957829889,186.95307519,187.519859892,82067173.0
2016-09-06,0.0033431031324420157,0.0033375273865710042,0.0034350096180271183,0.0026543407624366466,0.004769548268745982,187.2519253056,187.2390438351,187.41122615745002,185.10707459088,175.49849292059,187.4650170119728,187.3376607302422,187.07324966436673,185.1373956946059,178.1966384049517,0.5376228038566069,0.6937832548214627,-0.15616045096485587,60.198686465196865,85.71428571428625,62.83846872082171,187.41122615745002,188.35981369564584,186.4626386192542,0.010123059943046162,1.2174209205289728,187.829015184,188.146758123,187.090477542,188.146758123,56524694.0
2016-09-07,-0.00036514674334753305,-0.00036521342565265513,0.004725204147169704,0.00036541360252129174,0.003620199798368917,187.4288308338,187.24591395270002,187.4451473631,185.44164931799997,175.557935796545,187.6693636569819,187.47227822419813,187.1689455960461,185.25271574371942,178.2949609775094,0.5592494629176485,0.6668764964406999,-0.10762703352305136,59.616446782838615,83.4733893557422,78.15126050420183,187.4451473631,188.4371763466474,186.45311837955262,0.010584739029020856,1.1862819888483334,187.932066948,188.258397534,187.476921657,188.078056947,84730935.0
2016-09-08,-0.0022830007762202342,-0.0022856107956998883,0.0049208977189110215,0.002891499908206585,0.0040435601709327695,187.61260647959998,187.3000161288,187.4829330099,185.70425956326002,175.61168330087,187.6624673036546,187.50435029198027,187.2146340723274,185.3466749144363,178.38803275481777,0.5355674902399414,0.6406146952005483,-0.10504720496060682,55.972640485913765,69.46778711484588,79.55182072829143,187.4829330099,188.44507298976197,186.52079303003802,0.01026376069987307,1.1536868464305952,187.72596342,188.017943418,187.348106952,187.648674597,77879768.0
2016-09-09,-0.0237517733742163,-0.024038394346374226,-0.01863182591893997,-0.019939354957272837,-0.02451070056703819,186.9170070726,186.927312249,187.25278407029998,185.8177882566,175.64437092476,186.17220680376974,186.72022947598384,186.8314961420105,185.26216553755646,178.43583029759571,0.15536663938144102,0.5435650840367269,-0.38819844465528586,33.25298109019303,1.1023622047245178,51.3478462251042,187.25278407029998,189.34499926079235,185.1605688798076,0.022346425457758657,1.393930808971267,186.3519399,186.369115194,183.131572275,183.191685804,232606147.0
2016-09-12,0.014438402400150041,0.014335161239925398,-0.008976002930939475,-0.004050073637702378,-0.009202875326220883,186.5803713102,186.85174095539998,187.16647821795,185.93578252638,175.68910070507002,186.0603648958465,186.5595843130777,186.73675185039045,185.28469555882876,178.5094706038883,0.06671469403781316,0.4481950060369442,-0.381480311999131,47.001543386166354,56.10425240054887,42.22480057337308,187.16647821795,189.3412005899976,184.99175584590236,0.0232383746571886,1.5703958333304626,182.393034633,186.188774607,182.324333457,185.83668108,185138551.0
2016-09-13,-0.014602587800369604,-0.014710255017766016,-0.026701355607284705,-0.023358065402583006,-0.026701355607284705,185.5756166112,186.4137709584,186.9152895432,185.99503729068,175.72055770811,185.0812381398977,185.93474800669992,186.39258354349613,185.1999225811492,178.55537621606854,-0.2199794495566323,0.3145601149182289,-0.5345395644748612,38.28776554390217,13.458755426917765,23.555123344063713,186.9152895432,189.6638915038589,184.1666875825411,0.029410135119242276,1.6974520116640024,184.505595795,184.754637558,182.48749875,183.122984628,193502333.0
2016-09-14,-0.0004220596510974284,-0.00042214874334156605,-0.026756769097301514,-0.02215799614643521,-0.022068269407230945,184.5691443828,185.9989876083,186.70875663285,186.07679169011996,175.75065666492497,184.40272402826514,185.40946578820902,186.07383233030603,185.11544309973158,178.60005601297334,-0.44825597016702545,0.16199689790117802,-0.6102528680682034,38.07127848725755,12.156295224312789,27.23976768392647,186.70875663285,189.92827671731547,183.48923654838453,0.03448708183297946,1.7105407746165744,183.165922863,184.368193443,182.48749875,183.045695805,142720036.0
2016-09-15,0.009992962702322306,0.009943363207431055,-0.014781932177017176,-0.009933774834437137,-0.014195439142778543,184.01438238659998,185.8134944331,186.57564810435002,186.17142756006,175.79344992567502,184.56010422417677,185.3122655750801,185.95964492894356,185.10600864938917,178.66249191947114,-0.47608016554931964,0.0343814852110785,-0.5104616507603982,45.87170011658256,42.981186685962285,22.865412445730936,186.57564810435002,189.86652351469456,183.28477269400548,0.03527658023735214,1.7705400877868192,182.9168811,185.261308731,182.710777572,184.874864616,146222416.0
2016-09-16,-0.003828378749431982,-0.003835725748748686,0.005324520076984474,-0.013406511373131869,-0.020302299575960192,184.2094639484,185.5632355105,186.3848231435,186.25585832756002,175.82429786098,184.42910068711785,185.10405249106552,185.78892575599656,185.06918845188372,178.71726407562565,-0.5489146987457332,-0.08227775158028384,-0.46663694716544935,43.58411202397249,31.053930865734937,28.73047092533666,186.3848231435,189.76830797147542,183.00133831552458,0.0363064413819835,1.74333347965919,184.27930115,184.443296781,183.485217042,184.167093613,161231946.0
2016-09-19,0.00018746777897549194,0.00018745020908816912,-0.008798381791461973,-0.0176954104216539,-0.018594298223244543,183.88245153420002,185.23141142219998,186.21032345235,186.28670567394002,175.86435854724502,184.35327346107857,184.93997367614452,185.63775368485403,185.03516612079025,178.77183477148012,-0.5969691908996708,-0.18521603944416123,-0.4117531514555096,43.73152263289133,31.635747906333446,35.22362181934355,186.21032345235,189.66545083247357,182.75519607222643,0.037109944454907895,1.7322502465406753,184.79718209,185.461795963,183.873627747,184.201619009,87170178.0
2016-09-20,4.6858160348550726e-05,4.685706253848565e-05,0.005937352606002033,-0.020922538364581134,-0.018323733148579158,184.0999046802,184.8377606457,186.0384022404,186.3048441768,175.91696648697499,184.30559909338572,184.80729670920914,185.5018009870584,185.00281648303377,178.8259483594057,-0.6271271134259564,-0.27359825424052026,-0.35352885918543614,43.771078577216926,31.781202166482714,31.490293646183687,186.0384022404,189.53210590183028,182.5446985789697,0.03755895147836953,1.6831176024306276,185.082016607,185.220118191,184.175724962,184.210250358,72832558.0
2016-09-21,0.01124543154343538,0.011182671747168804,0.017679073516414956,-0.009550730468819268,-0.009188806833125285,184.7471203428,184.6581323628,185.95202315775,186.33779144916,175.96269666894503,184.96432410159048,185.07538351080746,185.57608414238618,185.052971684405,178.90013568038674,-0.478358609041436,-0.3145503252007034,-0.1638082838407326,52.41671452448768,66.69022460237214,43.36905822506276,185.95202315775,189.33004540463025,182.57400091086976,0.03633219138481271,1.723807922899868,184.900758278,186.463032447,184.227513056,186.281774118,119253308.0
2016-09-22,0.0063015475859513614,0.0062817758531670265,0.013959566495750808,-0.0010287150464269867,0.001859810332317302,185.26327493600002,184.6388286613,185.96942239505,186.39541826138,176.020168024465,185.79476192839365,185.508156978297,185.7550892318732,185.14719387646755,178.9852650525421,-0.2627091784604545,-0.30418209585265366,0.04147291739219916,56.49853091244169,86.47200398270994,61.64781025052159,185.96942239505,189.37455068092933,182.56429410917067,0.03662030286512267,1.7061045483355934,187.291641951,187.757734797,187.049964179,187.455637582,81042971.0
2016-09-23,-0.005479325904779508,-0.005494392472591869,0.0122791395228945,0.017669040124796753,-0.0026226240952791358,185.7155576236,184.962510786,185.9449115175,186.41223561606,176.07791090429,186.00601030259577,185.67549335515207,185.81922426226623,185.19744145193943,179.0593271619795,-0.17269557374365263,-0.2778847914308535,0.10518921768720085,52.273108758680095,69.16294702491449,74.10839186999885,185.9449115175,189.32934829768428,182.56047473731573,0.03640257485471175,1.66438817845448,187.067226877,187.196697112,186.333562212,186.428507051,73504829.0
2016-09-26,-0.008102226954951552,-0.008135228373300052,0.0038892273089359275,-0.004943373389263872,-0.008973426000721263,185.85883801699998,184.87064477560003,185.8611928655,186.40348057862,176.13511378636002,185.64334719373053,185.53777110439714,185.73339537785992,185.18648378621631,179.11762262281553,-0.22069866920773507,-0.2664475669862298,0.045748897778494724,46.73739958944745,43.70845149874519,66.44780083545653,185.8611928655,189.2602267264618,182.46215900453817,0.03657604697954953,1.6675752444220162,185.591266198,185.772524527,184.719499949,184.918020976,92952779.0
2016-09-27,0.006207991038088112,0.006188800842480191,0.010074032424327584,0.01607119811299751,-0.007662259386207015,186.229986024,185.1649453521,185.78935815525,186.40789501193998,176.19581760630498,185.7842282601537,185.6338109750522,185.76507109358755,185.2209742413843,179.18676061057857,-0.16421693957752836,-0.24600144150448952,0.08178450192696116,50.9857071764986,65.71677655528822,59.52939169298262,185.78935815525,189.1063266009032,182.4723897095968,0.035706764677893604,1.6754668622490172,184.736762647,186.160935232,184.382877338,186.065990393,79436577.0
